id;date_commentaire;device;canal;sentiment_source;type_irritant;type_sinistre;anciennete_client;type_contrat;csat;gravite_sinistre;region_client;canal_resolution;commentaire;text_norm;sentiment_pred;score_sentiment;incident;categorie_principale;categorie_secondaire;score_categorie;methode_categorie;contradiction;theme;theme_detail;pipeline_version
5456;2024-11-12;Android;Web;neg;bug;collision;10+ ans;tiers;2;faible;Bourgogne-Franche-Comté;App;Très mécontent, un message d'erreur apparaît après la mise à jour et je perds tout, et je perds un temps fou, merci de corriger vite.;très mécontent un message d'erreur apparaît après la mise à jour et je perds tout et je perds un temps fou merci de corriger vite;Négatif;2.0;True;Technique / Bug / Fonctionnalité;;1.0;keywords;False;Technique / Bug / Fonctionnalité;;ASSURANCE_FINAL_v1
5457;2024-01-12;Android;App;neg;lenteur;bris_de_glace;0-1 an;tiers;2;moyenne;Grand Est;Email;Franchement, le site rame énormément à chaque étape et je perds tout, franchement je perds un temps fou, c'est pas sérieux.;franchement le site rame énormément à chaque étape et je perds tout franchement je perds un temps fou c'est pas sérieux;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5458;2024-11-15;Android;Web;neg;authentification;collision;0-1 an;tiers;1;moyenne;Auvergne-Rhône-Alpes;App;Je suis déçu, ça bloque sur l'authentification après changement de téléphone et je perds tout, mais ça bloque encore, je vais réessayer plus tard.;je suis déçu ça bloque sur l'authentification après changement de téléphone et je perds tout mais ça bloque encore je vais réessayer plus tard;Négatif;2.0;True;Compte / Connexion / Authentification;;2.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5459;2024-09-19;iOS;App;neg;photo;collision;0-1 an;tous_risques;2;faible;Auvergne-Rhône-Alpes;Téléphone;C'est inadmissible, l'ajout des photos bloque au moment de valider et je perds tout, donc je perds un temps fou, c'est pas sérieux.;c'est inadmissible l'ajout des photos bloque au moment de valider et je perds tout donc je perds un temps fou c'est pas sérieux;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5460;2024-10-19;Android;App;neu;photo;collision;0-1 an;tiers;3;faible;Bretagne;App;C'est mitigé, je ne peux pas joindre les images après trois essais, mais ça passe mais c'est limite, ça manque de simplicité.;c'est mitigé je ne peux pas joindre les images après trois essais mais ça passe mais c'est limite ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5461;2024-12-04;iOS;App;neg;complexité;bris_de_glace;10+ ans;tous_risques;2;faible;Occitanie;Web;Je suis déçu, la procédure est trop longue pour un petit impact et je perds tout, et je perds un temps fou, ça devient pénible.;je suis déçu la procédure est trop longue pour un petit impact et je perds tout et je perds un temps fou ça devient pénible;Négatif;1.0;True;Inconnu;;0.0;no_signal;False;Inconnu;;ASSURANCE_FINAL_v1
5462;2024-03-19;iOS;App;neu;photo;collision;3-10 ans;tous_risques;3;faible;Bretagne;App;Ça pourrait être mieux, les photos restent en attente même en 4G, mais ça passe mais c'est limite, le support via app a aidé.;ça pourrait être mieux les photos restent en attente même en g mais ça passe mais c'est limite le support via app a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5463;2024-12-26;iOS;Web;neg;authentification;bris_de_glace;1-3 ans;pro;2;faible;Bretagne;App;Franchement, le lien de connexion expire sur l'espace client, bref ça bloque encore, j'ai fini par appeler.;franchement le lien de connexion expire sur l'espace client bref ça bloque encore j'ai fini par appeler;Négatif;1.0;True;Compte / Connexion / Authentification;;2.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5464;2024-04-05;Android;App;neu;parcours;collision;10+ ans;jeune_conducteur;3;faible;Île-de-France;App;Ça pourrait être mieux, les infos demandées se répètent pour une simple déclaration, franchement ça passe mais c'est limite, le support via app a aidé.;ça pourrait être mieux les infos demandées se répètent pour une simple déclaration franchement ça passe mais c'est limite le support via app a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5465;2024-12-13;iOS;App;neg;bug;catastrophe_naturelle;3-10 ans;pro;2;moyenne;Auvergne-Rhône-Alpes;App;Très mécontent, ça me déconnecte tout seul dès que je passe à l'étape suivante malgré plusieurs essais, mais ça bloque encore, bonne journée.;très mécontent ça me déconnecte tout seul dès que je passe à l'étape suivante malgré plusieurs essais mais ça bloque encore bonne journée;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5466;2024-08-02;Android;App;neg;bug;collision;3-10 ans;tiers;1;moyenne;Auvergne-Rhône-Alpes;Téléphone;Ras-le-bol, j'ai un écran blanc quand j'ouvre le dossier malgré plusieurs essais, et ça bloque encore, c'est pas sérieux.;ras le bol j'ai un écran blanc quand j'ouvre le dossier malgré plusieurs essais et ça bloque encore c'est pas sérieux;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5467;2024-08-17;Android;Web;neg;complexité;collision;3-10 ans;tiers;1;moyenne;Hauts-de-France;Email;Très mécontent les justificatifs demandés sont trop nombreux alors que j'ai déjà envoyé et je perds tout honnêtement je perds un temps fou je vais.;très mécontent les justificatifs demandés sont trop nombreux alors que j'ai déjà envoyé et je perds tout honnêtement je perds un temps fou je vais;Négatif;1.0;True;Déclaration / Dossier;;1.0;keywords;False;Déclaration / Dossier;;ASSURANCE_FINAL_v1
5468;2024-03-24;iOS;App;neu;photo;catastrophe_naturelle;1-3 ans;jeune_conducteur;3;moyenne;Bretagne;Téléphone;C'est mitigé, les photos restent en attente même en 4G, donc j'ai réussi au final, j'attends une amélioration.;c'est mitigé les photos restent en attente même en g donc j'ai réussi au final j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5469;2024-03-23;iOS;App;neg;parcours;bris_de_glace;0-1 an;tous_risques;1;faible;Nouvelle-Aquitaine;App;Très mécontent, on tourne en rond dans les écrans entre les onglets malgré plusieurs essais, alors rien n'avance, j'ai fini par appeler.;très mécontent on tourne en rond dans les écrans entre les onglets malgré plusieurs essais alors rien n'avance j'ai fini par appeler;Négatif;1.0;True;Support / Service client;;1.0;keywords;False;Support / Service client;;ASSURANCE_FINAL_v1
5470;2024-11-28;Android;App;neg;authentification;collision;0-1 an;tous_risques;2;faible;Hauts-de-France;Téléphone;C'est inadmissible la reconnaissance Face ID échoue quand je valide le code et je perds tout du coup je perds un temps fou ça devient.;c'est inadmissible la reconnaissance face id échoue quand je valide le code et je perds tout du coup je perds un temps fou ça devient;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5471;2024-11-10;Web;Téléphone;pos;parcours;incendie;1-3 ans;tous_risques;5;faible;PACA;Téléphone;Merci, les infos demandées se répètent pour une simple déclaration et j'ai pu finaliser sans stress, alors tout est bien expliqué, service efficace.;merci les infos demandées se répètent pour une simple déclaration et j'ai pu finaliser sans stress alors tout est bien expliqué service efficace;Positif;2.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5472;2024-04-06;Web;App;neg;photo;bris_de_glace;3-10 ans;tous_risques;2;moyenne;Bretagne;App;Très mécontent, la caméra ne s'ouvre pas à la fin du formulaire et je perds tout, donc ça bloque encore, j'espère que ça ira mieux.;très mécontent la caméra ne s'ouvre pas à la fin du formulaire et je perds tout donc ça bloque encore j'espère que ça ira mieux;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5473;2024-12-13;Android;App;neg;photo;catastrophe_naturelle;3-10 ans;tous_risques;1;moyenne;Occitanie;Téléphone;Ras-le-bol, l'ajout des photos bloque pendant la déclaration, franchement je perds un temps fou, je vais réessayer plus tard.;ras le bol l'ajout des photos bloque pendant la déclaration franchement je perds un temps fou je vais réessayer plus tard;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5474;2024-06-28;Android;App;neu;parcours;collision;10+ ans;tous_risques;3;moyenne;Nouvelle-Aquitaine;App;C'est mitigé, les boutons ne sont pas clairs pour une simple déclaration, honnêtement ça passe mais c'est limite, ça manque de simplicité.;c'est mitigé les boutons ne sont pas clairs pour une simple déclaration honnêtement ça passe mais c'est limite ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5475;2024-03-12;iOS;App;neg;photo;collision;0-1 an;tous_risques;1;forte;Normandie;App;Franchement, le scan des documents tourne en rond sur l'étape des justificatifs malgré plusieurs essais, alors je perds un temps fou, merci de corriger vite.;franchement le scan des documents tourne en rond sur l'étape des justificatifs malgré plusieurs essais alors je perds un temps fou merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5476;2024-10-01;iOS;App;neg;parcours;bris_de_glace;10+ ans;tous_risques;1;faible;Nouvelle-Aquitaine;Téléphone;Franchement, les infos demandées se répètent sur la partie indemnisation, mais rien n'avance, bonne journée.;franchement les infos demandées se répètent sur la partie indemnisation mais rien n'avance bonne journée;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5477;2024-11-14;Android;App;neg;complexité;collision;3-10 ans;tiers;1;moyenne;PACA;Agence;Franchement, les justificatifs demandés sont trop nombreux pour un petit impact et je perds tout, mais rien n'avance, merci de corriger vite.;franchement les justificatifs demandés sont trop nombreux pour un petit impact et je perds tout mais rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5478;2024-03-05;iOS;App;neu;parcours;collision;1-3 ans;tous_risques;3;moyenne;PACA;App;Globalement ça va, je ne comprends pas les étapes entre les onglets, honnêtement j'ai réussi au final, le support via app a aidé.;globalement ça va je ne comprends pas les étapes entre les onglets honnêtement j'ai réussi au final le support via app a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5479;2024-05-18;Android;Téléphone;neu;lenteur;incendie;1-3 ans;pro;3;forte;Centre-Val de Loire;Email;C'est mitigé, le site rame énormément depuis hier soir, honnêtement j'ai dû m'y reprendre, j'attends une amélioration.;c'est mitigé le site rame énormément depuis hier soir honnêtement j'ai dû m'y reprendre j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5480;2024-02-02;Web;Web;neg;bug;collision;3-10 ans;tous_risques;1;moyenne;Hauts-de-France;Web;Je suis déçu, l'application plante sur mon téléphone malgré plusieurs essais, mais je perds un temps fou, ça devient pénible.;je suis déçu l'application plante sur mon téléphone malgré plusieurs essais mais je perds un temps fou ça devient pénible;Négatif;2.0;True;Technique / Bug / Fonctionnalité;;3.0;keywords;False;Technique / Bug / Fonctionnalité;;ASSURANCE_FINAL_v1
5481;2024-10-28;Web;Email;pos;lenteur;collision;1-3 ans;tiers;5;faible;Grand Est;Web;Merci l'app met des minutes à répondre sur la validation finale au début puis tout s'est débloqué rapidement du coup le suivi était clair service.;merci l'app met des minutes à répondre sur la validation finale au début puis tout s'est débloqué rapidement du coup le suivi était clair service;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5482;2024-11-08;Android;App;neg;parcours;collision;10+ ans;tiers;1;moyenne;Île-de-France;App;C'est inadmissible, je n'arrive pas à trouver où suivre mon sinistre entre devis et sinistre, mais je perds un temps fou, bonne journée.;c'est inadmissible je n'arrive pas à trouver où suivre mon sinistre entre devis et sinistre mais je perds un temps fou bonne journée;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5483;2024-04-11;Android;Email;neu;parcours;collision;3-10 ans;tiers;3;faible;Île-de-France;Téléphone;C'est mitigé, le parcours est confus sur le récapitulatif, mais j'ai dû m'y reprendre, j'attends une amélioration.;c'est mitigé le parcours est confus sur le récapitulatif mais j'ai dû m'y reprendre j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5484;2024-05-21;Android;App;neg;lenteur;collision;3-10 ans;pro;1;faible;Occitanie;Email;C'est inadmissible, le chargement est interminable depuis ce matin et je perds tout, mais rien n'avance, merci de corriger vite.;c'est inadmissible le chargement est interminable depuis ce matin et je perds tout mais rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5485;2024-12-27;iOS;App;neg;complexité;vol;10+ ans;tous_risques;2;faible;Auvergne-Rhône-Alpes;Téléphone;Très mécontent, trop de champs obligatoires pour un sinistre simple et je perds tout, bref ça bloque encore, merci de corriger vite.;très mécontent trop de champs obligatoires pour un sinistre simple et je perds tout bref ça bloque encore merci de corriger vite;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
5486;2024-01-21;Android;App;neg;parcours;bris_de_glace;10+ ans;tous_risques;2;moyenne;Île-de-France;App;Franchement, les boutons ne sont pas clairs entre les onglets malgré plusieurs essais, bref rien n'avance, merci quand même.;franchement les boutons ne sont pas clairs entre les onglets malgré plusieurs essais bref rien n'avance merci quand même;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5487;2024-02-09;Web;App;neu;photo;collision;10+ ans;tiers;3;faible;Bretagne;App;Globalement ça va, la caméra ne s'ouvre pas à la fin du formulaire, du coup j'ai dû m'y reprendre, le support via app a aidé.;globalement ça va la caméra ne s'ouvre pas à la fin du formulaire du coup j'ai dû m'y reprendre le support via app a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5488;2024-04-20;Android;Web;neg;lenteur;bris_de_glace;1-3 ans;tous_risques;2;moyenne;Île-de-France;App;C'est inadmissible, le dossier met trop longtemps à s'afficher depuis ce matin, bref je perds un temps fou, je vais réessayer plus tard.;c'est inadmissible le dossier met trop longtemps à s'afficher depuis ce matin bref je perds un temps fou je vais réessayer plus tard;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5489;2024-02-12;Web;App;neu;complexité;bris_de_glace;10+ ans;pro;3;moyenne;Auvergne-Rhône-Alpes;Téléphone;Globalement ça va, la procédure est trop longue juste pour une info, du coup j'ai dû m'y reprendre, le support via téléphone a aidé.;globalement ça va la procédure est trop longue juste pour une info du coup j'ai dû m'y reprendre le support via téléphone a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
5490;2024-11-29;Web;App;neu;photo;vol;0-1 an;tous_risques;3;forte;Île-de-France;Email;Ça pourrait être mieux, le scan des documents tourne en rond pendant la déclaration, bref ça passe mais c'est limite, j'attends une amélioration.;ça pourrait être mieux le scan des documents tourne en rond pendant la déclaration bref ça passe mais c'est limite j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
